,id,name,state,country,coord.lon,coord.lat
74650,2806165.0,Wörleschwang,,DE,10.6,48.433331
74651,2806173.0,Woringen,,DE,10.2,47.916672
74652,2806174.0,Worin,,DE,14.26667,52.51667
74653,2806176.0,Worfelden,,DE,8.54861,49.928059
74654,2806187.0,Wörbzig,,DE,11.9,51.716671
74655,2806190.0,Worblingen,,DE,8.86667,47.73333
74656,2806192.0,Worbis,,DE,10.36667,51.416672
74657,2806194.0,Woquard,,DE,7.1,53.433331
74658,2806201.0,Wöpplinsberg,,DE,7.85419,48.135738
74659,2806205.0,Woppenroth,,DE,7.41667,49.866669
74660,2806207.0,Woppenrieth,,DE,12.3,49.566669
74661,2806216.0,Wootz,,DE,11.35351,53.066292
74662,2806231.0,Wonsheim,,DE,7.96667,49.783329
74663,2806232.0,Wonsees,,DE,11.3,49.98333
74664,2806239.0,Wonfurt,,DE,10.46667,50.01667
74665,2806244.0,Womrath,,DE,7.45,49.916672
74666,2806251.0,Wölzow,,DE,11.12044,53.498932
74667,2806255.0,Wolzhausen,,DE,8.46667,50.866669
74668,2806275.0,Woltershausen,,DE,9.96667,51.966671
74669,2806276.0,Woltershausen,,DE,9.95,51.98333
74670,2806283.0,Woltersdorf,,DE,10.63333,53.583328
74671,2806285.0,Woltersdorf,,DE,11.21667,52.950001
74672,2806287.0,Woltersdorf,,DE,13.76667,52.450001
74673,2806295.0,Wolteritz,,DE,12.33333,51.450001
74674,2806304.0,Wolsier,,DE,12.26769,52.71545
74675,2806307.0,Wolsfeld,,DE,6.46597,49.907021
74676,2806310.0,Wolsdorf,,DE,10.93878,52.190979
74677,2806320.0,Wölpinghausen,,DE,9.23333,52.416672
74678,2806322.0,Wolpertswende,,DE,9.61667,47.900002
74679,2806323.0,Wolpertstetten,,DE,10.61667,48.666672
74680,2806325.0,Wolpertshausen,,DE,9.84472,49.1675
74681,2806331.0,Wölpern,,DE,12.58175,51.43914
74682,2806333.0,Wolperath,,DE,7.31667,50.833328
74683,2806339.0,Wolnzach,,DE,11.62568,48.603802
74684,2806342.0,Wolmirstedt,,DE,11.63333,52.25
74685,2806343.0,Wolmirsleben,,DE,11.48333,51.950001
74686,2806345.0,Wölmersen,,DE,7.6,50.716671
74687,2806346.0,Wolmersdorf,,DE,9.11667,54.083328
74688,2806353.0,Wöllstein,,DE,7.96667,49.816669
